6226.96   0.00   
6226.98   0.00   
6227.00   0.00   
6227.02   0.00   
6227.04   0.00   
6227.06   0.00   
6227.08   0.00   
6227.10   0.00   
6227.13   0.00   
6227.15   0.00   
6227.17   0.00   
6227.19   0.00   
6227.21   0.00   
6227.23   16.00   
6227.25   32.10   
6227.27   77.50   
6227.29   123.00   
6227.31   168.80   
6227.33   214.60   
6227.35   252.50   
6227.38   290.40   
6227.40   316.20   
6227.42   342.00   
6227.44   353.60   
6227.46   365.20   
6227.48   362.00   
6227.50   358.70   
6227.52   340.80   
6227.54   322.80   
6227.56   292.30   
6227.58   261.90   
6227.60   219.30   
6227.63   176.70   
6227.65   129.10   
6227.67   81.40   
6227.69   40.70   
6227.71   0.00   
6227.73   0.00   
6227.75   0.00   
6227.77   0.00   
6227.79   0.00   
6227.81   0.00   
6227.83   0.00   
6227.85   0.00   
6227.88   0.00   
6227.90   0.00   
6227.92   0.00   
6227.94   0.00   
6227.96   0.00   
6227.98   0.00   
6228.00   0.00   
6228.02   0.00   
6228.04   0.00   
6228.06   0.00   
6228.08   0.00   
6228.10   0.00   
6228.13   0.00   
6228.15   0.00   
6228.17   0.00   
6228.19   0.00   
6228.21   0.00   
6228.23   15.90   
6228.25   31.80   
6228.27   77.80   
6228.29   123.80   
6228.31   170.10   
6228.33   216.50   
6228.35   254.80   
6228.38   293.20   
6228.40   319.30   
6228.42   345.40   
6228.44   357.20   
6228.46   368.90   
6228.48   365.60   
6228.50   362.20   
6228.52   343.90   
6228.54   325.70   
6228.56   292.70   
6228.58   259.70   
6228.60   217.20   
6228.63   174.70   
6228.65   127.30   
6228.67   79.90   
6228.69   39.90   
6228.71   0.00   
6228.73   0.00   
6228.75   0.00   
6228.77   0.00   
6228.79   0.00   
6228.81   0.00   
6228.83   0.00   
6228.85   0.00   
6228.88   0.00   
6228.90   0.00   
6228.92   0.00   
6228.94   0.00   
6228.96   0.00   
6228.98   0.00   
6229.00   0.00   
6229.02   0.00   
6229.04   0.00   
6229.06   0.00   
6229.08   0.00   
6229.10   0.00   
6229.13   0.00   
6229.15   0.00   
6229.17   0.00   
6229.19   0.00   
6229.21   0.00   
6229.23   15.50   
6229.25   31.10   
6229.27   76.80   
6229.29   122.50   
6229.31   168.70   
6229.33   214.90   
6229.35   253.10   
6229.38   291.30   
6229.40   317.30   
6229.42   343.30   
6229.44   355.00   
6229.46   366.70   
6229.48   363.30   
6229.50   359.90   
6229.52   341.60   
6229.54   323.40   
6229.56   292.90   
6229.58   262.40   
6229.60   219.20   
6229.63   176.10   
6229.65   128.00   
6229.67   79.90   
6229.69   39.90   
6229.71   0.00   
6229.73   0.00   
6229.75   0.00   
6229.77   0.00   
6229.79   0.00   
6229.81   0.00   
6229.83   0.00   
6229.85   0.00   
6229.88   0.00   
6229.90   0.00   
6229.92   0.00   
6229.94   0.00   
6229.96   0.00   
6229.98   0.00   
6230.00   0.00   
6230.02   0.00   
6230.04   0.00   
6230.06   0.00   
6230.08   0.00   
6230.10   0.00   
6230.13   0.00   
6230.15   0.00   
6230.17   0.00   
6230.19   0.00   
6230.21   0.00   
6230.23   15.50   
6230.25   31.00   
6230.27   77.30   
6230.29   123.60   
6230.31   170.40   
6230.33   217.30   
6230.35   256.10   
6230.38   294.80   
6230.40   321.20   
6230.42   347.60   
6230.44   359.40   
6230.46   371.30   
6230.48   367.80   
6230.50   364.30   
6230.52   345.70   
6230.54   327.10   
6230.56   291.20   
6230.58   255.20   
6230.60   213.00   
6230.63   170.80   
6230.65   123.90   
6230.67   76.90   
6230.69   38.40   
6230.71   0.00   
6230.73   0.00   
6230.75   0.00   
6230.77   0.00   
6230.79   0.00   
6230.81   0.00   
6230.83   0.00   
6230.85   0.00   
6230.88   0.00   
6230.90   0.00   
6230.92   0.00   
6230.94   0.00   
6230.96   0.00   
6230.98   0.00   
6231.00   0.00   
6231.02   0.00   
6231.04   0.00   
6231.06   0.00   
6231.08   0.00   
6231.10   0.00   
6231.13   0.00   
6231.15   0.00   
6231.17   0.00   
6231.19   0.00   
6231.21   0.00   
6231.23   14.80   
6231.25   29.60   
6231.27   74.80   
6231.29   120.00   
6231.31   165.70   
6231.33   211.50   
6231.35   249.40   
6231.38   287.30   
6231.40   313.00   
6231.42   338.80   
6231.44   350.40   
6231.46   361.90   
6231.48   358.40   
6231.50   355.00   
6231.52   336.80   
6231.54   318.60   
6231.56   283.90   
6231.58   249.30   
6231.60   207.90   
6231.63   166.50   
6231.65   120.40   
6231.67   74.30   
6231.69   37.10   
6231.71   0.00   
6231.73   0.00   
6231.75   0.00   
6231.77   0.00   
6231.79   0.00   
6231.81   0.00   
6231.83   0.00   
6231.85   0.00   
6231.88   0.00   
6231.90   0.00   
6231.92   0.00   
6231.94   0.00   
6231.96   0.00   
6231.98   0.00   
6232.00   0.00   
6232.02   0.00   
6232.04   0.00   
6232.06   0.00   
6232.08   0.00   
6232.10   0.00   
6232.13   0.00   
6232.15   0.00   
6232.17   0.00   
6232.19   0.00   
6232.21   0.00   
6232.23   14.20   
6232.25   28.40   
6232.27   72.70   
6232.29   116.90   
6232.31   161.80   
6232.33   206.70   
6232.35   243.90   
6232.38   281.10   
6232.40   306.40   
6232.42   331.70   
6232.44   343.00   
6232.46   354.30   
6232.48   350.90   
6232.50   347.50   
6232.52   329.50   
6232.54   311.60   
6232.56   280.40   
6232.58   249.20   
6232.60   207.60   
6232.63   166.00   
6232.65   119.80   
6232.67   73.50   
6232.69   36.80   
6232.71   0.00   
6232.73   0.00   
6232.75   0.00   
6232.77   0.00   
6232.79   0.00   
6232.81   0.00   
6232.83   0.00   
6232.85   0.00   
6232.88   0.00   
6232.90   0.00   
6232.92   0.00   
6232.94   0.00   
6232.96   0.00   
6232.98   0.00   
6233.00   0.00   
6233.02   0.00   
6233.04   0.00   
6233.06   0.00   
6233.08   0.00   
6233.10   0.00   
6233.13   0.00   
6233.15   0.00   
6233.17   0.00   
6233.19   0.00   
6233.21   0.00   
6233.23   14.00   
6233.25   27.90   
6233.27   72.30   
6233.29   116.60   
6233.31   161.70   
6233.33   206.80   
6233.35   244.10   
6233.38   281.40   
6233.40   306.80   
6233.42   332.20   
6233.44   343.50   
6233.46   354.90   
6233.48   351.40   
6233.50   348.00   
6233.52   329.90   
6233.54   311.90   
6233.56   280.30   
6233.58   248.70   
6233.60   207.00   
6233.63   165.20   
6233.65   118.90   
6233.67   72.60   
6233.69   36.30   
6233.71   0.00   
6233.73   0.00   
6233.75   0.00   
6233.77   0.00   
6233.79   0.00   
6233.81   0.00   
6233.83   0.00   
6233.85   0.00   
6233.88   0.00   
6233.90   0.00   
6233.92   0.00   
6233.94   0.00   
6233.96   0.00   
6233.98   0.00   
6234.00   0.00   
6234.02   0.00   
6234.04   0.00   
6234.06   0.00   
6234.08   0.00   
6234.10   0.00   
6234.13   0.00   
6234.15   0.00   
6234.17   0.00   
6234.19   0.00   
6234.21   0.00   
6234.23   13.70   
6234.25   27.30   
6234.27   71.70   
6234.29   116.10   
6234.31   161.30   
6234.33   206.40   
6234.35   243.80   
6234.38   281.30   
6234.40   306.70   
6234.42   332.20   
6234.44   343.50   
6234.46   354.90   
6234.48   351.40   
6234.50   347.90   
6234.52   329.80   
6234.54   311.60   
6234.56   280.50   
6234.58   249.40   
6234.60   207.30   
6234.63   165.20   
6234.65   118.70   
6234.67   72.10   
6234.69   36.00   
6234.71   0.00   
6234.73   0.00   
6234.75   0.00   
6234.77   0.00   
6234.79   0.00   
6234.81   0.00   
6234.83   0.00   
6234.85   0.00   
6234.88   0.00   
6234.90   0.00   
6234.92   0.00   
6234.94   0.00   
6234.96   0.00   
6234.98   0.00   
6235.00   0.00   
6235.02   0.00   
6235.04   0.00   
6235.06   0.00   
6235.08   0.00   
6235.10   0.00   
6235.13   0.00   
6235.15   0.00   
6235.17   0.00   
6235.19   0.00   
6235.21   0.00   
6235.23   13.40   
6235.25   26.80   
6235.27   71.50   
6235.29   116.10   
6235.31   161.50   
6235.33   207.00   
6235.35   244.60   
6235.38   282.30   
6235.40   308.00   
6235.42   333.60   
6235.44   345.00   
6235.46   356.40   
6235.48   352.90   
6235.50   349.30   
6235.52   331.10   
6235.54   312.80   
6235.56   275.90   
6235.58   239.10   
6235.60   198.50   
6235.63   158.00   
6235.65   113.20   
6235.67   68.40   
6235.69   34.20   
6235.71   0.00   
6235.73   0.00   
6235.75   0.00   
6235.77   0.00   
6235.79   0.00   
6235.81   0.00   
6235.83   0.00   
6235.85   0.00   
6235.88   0.00   
6235.90   0.00   
6235.92   0.00   
6235.94   0.00   
6235.96   0.00   
6235.98   0.00   
6236.00   0.00   
6236.02   0.00   
6236.04   0.00   
6236.06   0.00   
6236.08   0.00   
6236.10   0.00   
6236.13   0.00   
